YEAR,PLANT,SCALENO,ID,LENGTH,WEIGHT,AGE,SPECIES,READER,VESSEL,LOCATION,MONTH,DAY,COLL,AREA,ring_1,ring_2,ring_3,ring_4,ring_5,ring_6,ring_7,ring_8,ring_9,ring_10,edge
98,56,1798,6,171,109,2,0,2,732,3088A4,5,27,9958,8,44,128,,,,,,,,,153
98,56,1798,7,175,105,2,0,2,732,3088A4,5,27,9958,8,39,128,,,,,,,,,146
98,56,1798,8,170,105,40,0,2,732,3088A4,5,27,9958,8,,,,,,,,,,,
98,56,1798,9,167,110,2,0,2,732,3088A4,5,27,9958,8,41,119,,,,,,,,,146
98,56,1798,10,171,95,2,0,2,732,3088A4,5,27,9958,8,41,133,,,,,,,,,152
98,56,1799,1,197,165,2,0,2,735,2988A2,5,27,9959,8,70,117,,,,,,,,,131
98,56,1799,2,192,158,2,0,2,735,2988A2,5,27,9959,8,79,148,,,,,,,,,161
98,56,1799,3,190,141,2,0,2,735,2988A2,5,27,9959,8,82,136,,,,,,,,,144
98,56,1799,4,188,144,2,0,2,735,2988A2,5,27,9959,8,92,156,,,,,,,,,167
98,56,1799,5,169,100,2,0,2,735,2988A2,5,27,9959,8,69,135,,,,,,,,,156
98,56,1799,6,159,86,1,0,2,735,2988A2,5,27,9959,8,89,,,,,,,,,,136
98,56,1799,7,162,87,1,0,2,735,2988A2,5,27,9959,8,108,,,,,,,,,,145
98,56,1799,8,154,77,1,0,2,735,2988A2,5,27,9959,8,92,,,,,,,,,,126
98,56,1799,9,152,70,1,0,2,735,2988A2,5,27,9959,8,79,,,,,,,,,,107
98,56,1799,10,156,83,1,0,2,735,2988A2,5,27,9959,8,94,,,,,,,,,,134
98,56,1800,1,186,136,2,0,2,708,3089F5,5,28,9960,8,94,144,,,,,,,,,157
98,56,1800,2,180,115,2,0,2,708,3089F5,5,28,9960,8,77,142,,,,,,,,,165
98,56,1800,3,175,113,2,0,2,708,3089F5,5,28,9960,8,41,140,,,,,,,,,155
98,56,1800,4,179,117,2,0,2,708,3089F5,5,28,9960,8,78,117,,,,,,,,,133
98,56,1800,5,180,117,2,0,2,708,3089F5,5,28,9960,8,59,140,,,,,,,,,157
98,56,1800,6,175,118,2,0,2,708,3089F5,5,28,9960,8,73,144,,,,,,,,,158
98,56,1800,7,180,115,2,0,2,708,3089F5,5,28,9960,8,89,150,,,,,,,,,159
98,56,1800,8,170,107,2,0,2,708,3089F5,5,28,9960,8,,,,,,,,,,,
98,56,1800,9,173,108,2,0,2,708,3089F5,5,28,9960,8,74,138,,,,,,,,,155
98,56,1800,10,168,96,2,0,2,708,3089F5,5,28,9960,8,87,128,,,,,,,,,145
98,56,1801,1,199,176,2,0,2,733,3088D4,5,30,9961,8,104,149,,,,,,,,,157
98,56,1801,2,194,151,2,0,2,733,3088D4,5,30,9961,8,,,,,,,,,,,
98,56,1801,3,187,137,2,0,2,733,3088D4,5,30,9961,8,91,160,,,,,,,,,174
98,56,1801,4,192,150,2,0,2,733,3088D4,5,30,9961,8,78,154,,,,,,,,,165
98,56,1801,5,188,147,40,0,2,733,3088D4,5,30,9961,8,,,,,,,,,,,
98,56,1801,6,182,133,2,0,2,733,3088D4,5,30,9961,8,80,133,,,,,,,,,155
98,56,1801,7,180,120,2,0,2,733,3088D4,5,30,9961,8,85,132,,,,,,,,,143
98,56,1801,8,177,113,2,0,2,733,3088D4,5,30,9961,8,93,145,,,,,,,,,165
98,56,1801,9,182,120,2,0,2,733,3088D4,5,30,9961,8,71,140,,,,,,,,,157
98,56,1801,10,182,125,2,0,2,733,3088D4,5,30,9961,8,92,134,,,,,,,,,147
98,56,1802,1,193,130,2,0,2,726,2989E2,6,1,9962,8,88,138,,,,,,,,,161
98,56,1802,2,184,126,2,0,2,726,2989E2,6,1,9962,8,81,150,,,,,,,,,161
98,56,1802,3,190,132,2,0,2,726,2989E2,6,1,9962,8,57,126,,,,,,,,,148
98,56,1802,4,187,115,2,0,2,726,2989E2,6,1,9962,8,76,138,,,,,,,,,161
98,56,1802,5,185,131,2,0,2,726,2989E2,6,1,9962,8,73,133,,,,,,,,,145
98,56,1802,6,185,127,2,0,2,726,2989E2,6,1,9962,8,73,133,,,,,,,,,142
98,56,1802,7,175,117,2,0,2,726,2989E2,6,1,9962,8,68,120,,,,,,,,,144
98,56,1802,8,184,128,2,0,2,726,2989E2,6,1,9962,8,91,140,,,,,,,,,162
98,56,1802,9,171,98,2,0,2,726,2989E2,6,1,9962,8,45,128,,,,,,,,,145
98,56,1802,10,163,79,1,0,2,726,2989E2,6,1,9962,8,102,,,,,,,,,,135
98,56,1803,1,185,122,2,0,2,679,3099B4,6,1,9963,8,90,144,,,,,,,,,155
98,56,1803,2,171,110,2,0,2,679,3099B4,6,1,9963,8,70,147,,,,,,,,,165
98,56,1803,3,177,112,2,0,2,679,3099B4,6,1,9963,8,38,126,,,,,,,,,153
98,56,1803,4,170,100,2,0,2,679,3099B4,6,1,9963,8,,,,,,,,,,,
98,56,1803,5,174,93,2,0,2,679,3099B4,6,1,9963,8,70,116,,,,,,,,,129
98,56,1803,6,165,82,1,0,2,679,3099B4,6,1,9963,8,101,,,,,,,,,,133
98,56,1803,7,163,77,1,0,2,679,3099B4,6,1,9963,8,91,,,,,,,,,,140
98,56,1803,8,163,75,1,0,2,679,3099B4,6,1,9963,8,78,,,,,,,,,,126
98,56,1803,9,165,86,1,0,2,679,3099B4,6,1,9963,8,115,,,,,,,,,,144
98,56,1803,10,150,69,1,0,2,679,3099B4,6,1,9963,8,99,,,,,,,,,,130
98,56,1804,1,185,145,40,0,2,735,3088A4,6,1,9964,8,,,,,,,,,,,
98,56,1804,2,194,148,2,0,2,735,3088A4,6,1,9964,8,87,147,,,,,,,,,158
98,56,1804,3,191,145,2,0,2,735,3088A4,6,1,9964,8,105,166,,,,,,,,,179
98,56,1804,4,190,137,2,0,2,735,3088A4,6,1,9964,8,109,157,,,,,,,,,166
98,56,1804,5,190,138,2,0,2,735,3088A4,6,1,9964,8,101,129,,,,,,,,,137
98,56,1804,6,180,126,2,0,2,735,3088A4,6,1,9964,8,68,125,,,,,,,,,140
98,56,1804,7,184,126,2,0,2,735,3088A4,6,1,9964,8,,,,,,,,,,,
98,56,1804,8,187,137,2,0,2,735,3088A4,6,1,9964,8,63,165,,,,,,,,,177
98,56,1804,9,180,118,2,0,2,735,3088A4,6,1,9964,8,73,132,,,,,,,,,147
98,56,1804,10,184,118,2,0,2,735,3088A4,6,1,9964,8,50,145,,,,,,,,,161
98,56,1805,1,192,142,2,0,2,737,3088A5,6,2,9965,8,80,142,,,,,,,,,153
98,56,1805,2,181,116,2,0,2,737,3088A5,6,2,9965,8,87,138,,,,,,,,,149
98,56,1805,3,177,115,2,0,2,737,3088A5,6,2,9965,8,,,,,,,,,,,
98,56,1805,4,176,106,2,0,2,737,3088A5,6,2,9965,8,,,,,,,,,,,
98,56,1805,5,176,104,2,0,2,737,3088A5,6,2,9965,8,88,131,,,,,,,,,155
98,56,1805,6,164,81,2,0,2,737,3088A5,6,2,9965,8,70,117,,,,,,,,,146
98,56,1805,7,161,81,1,0,2,737,3088A5,6,2,9965,8,108,,,,,,,,,,145
98,56,1805,8,143,55,1,0,2,737,3088A5,6,2,9965,8,77,,,,,,,,,,118
98,56,1805,9,140,52,1,0,2,737,3088A5,6,2,9965,8,100,,,,,,,,,,130
98,56,1805,10,146,55,1,0,2,737,3088A5,6,2,9965,8,,,,,,,,,,,
98,56,1806,1,183,125,2,0,2,707,3088C4,6,5,9966,8,99,153,,,,,,,,,168
98,56,1806,2,185,109,2,0,2,707,3088C4,6,5,9966,8,92,130,,,,,,,,,144
98,56,1806,3,174,110,2,0,2,707,3088C4,6,5,9966,8,79,126,,,,,,,,,150
98,56,1806,4,165,105,2,0,2,707,3088C4,6,5,9966,8,67,117,,,,,,,,,144
98,56,1806,5,166,93,2,0,2,707,3088C4,6,5,9966,8,92,123,,,,,,,,,153
98,56,1806,6,164,84,1,0,2,707,3088C4,6,5,9966,8,112,,,,,,,,,,143
98,56,1806,7,161,80,1,0,2,707,3088C4,6,5,9966,8,72,,,,,,,,,,124
98,56,1806,8,156,75,1,0,2,707,3088C4,6,5,9966,8,56,,,,,,,,,,140
98,56,1806,9,154,69,1,0,2,707,3088C4,6,5,9966,8,102,,,,,,,,,,141
98,56,1806,10,151,72,1,0,2,707,3088C4,6,5,9966,8,93,,,,,,,,,,127
98,56,1807,1,192,151,2,0,2,732,3089F6,6,5,9967,8,,,,,,,,,,,
98,56,1807,2,188,143,2,0,2,732,3089F6,6,5,9967,8,86,158,,,,,,,,,173
98,56,1807,3,187,138,2,0,2,732,3089F6,6,5,9967,8,113,164,,,,,,,,,176
98,56,1807,4,184,132,2,0,2,732,3089F6,6,5,9967,8,90,151,,,,,,,,,166
98,56,1807,5,183,131,2,0,2,732,3089F6,6,5,9967,8,64,123,,,,,,,,,145
98,56,1807,6,175,104,2,0,2,732,3089F6,6,5,9967,8,55,133,,,,,,,,,147
98,56,1807,7,173,95,2,0,2,732,3089F6,6,5,9967,8,56,107,,,,,,,,,141
98,56,1807,8,162,84,1,0,2,732,3089F6,6,5,9967,8,104,,,,,,,,,,140
98,56,1807,9,154,70,1,0,2,732,3089F6,6,5,9967,8,83,,,,,,,,,,137
98,56,1807,10,146,64,1,0,2,732,3089F6,6,5,9967,8,108,,,,,,,,,,148
98,56,1808,1,216,187,5,0,2,708,3088A5,6,6,9968,8,82,140,171,182,191,,,,,,196
98,56,1808,2,197,163,3,0,2,708,3088A5,6,6,9968,8,95,147,170,,,,,,,,183
98,56,1808,3,191,155,3,0,2,708,3088A5,6,6,9968,8,71,136,166,,,,,,,,176
98,56,1808,4,194,143,2,0,2,708,3088A5,6,6,9968,8,86,144,,,,,,,,,163
98,56,1808,5,189,130,2,0,2,708,3088A5,6,6,9968,8,70,136,,,,,,,,,150
98,56,1808,6,183,140,2,0,2,708,3088A5,6,6,9968,8,110,145,,,,,,,,,160
98,56,1808,7,187,127,2,0,2,708,3088A5,6,6,9968,8,81,133,,,,,,,,,144
98,56,1808,8,186,139,2,0,2,708,3088A5,6,6,9968,8,102,164,,,,,,,,,176
98,56,1808,9,181,121,2,0,2,708,3088A5,6,6,9968,8,70,137,,,,,,,,,148
98,56,1808,10,180,115,40,0,2,708,3088A5,6,6,9968,8,,,,,,,,,,,
98,56,1809,1,187,131,2,0,2,733,3088B5,6,6,9969,8,82,144,,,,,,,,,159
98,56,1809,2,187,136,2,0,2,733,3088B5,6,6,9969,8,91,137,,,,,,,,,157
98,56,1809,3,179,119,2,0,2,733,3088B5,6,6,9969,8,70,123,,,,,,,,,138
98,56,1809,4,178,117,2,0,2,733,3088B5,6,6,9969,8,54,114,,,,,,,,,136
98,56,1809,5,170,93,2,0,2,733,3088B5,6,6,9969,8,77,118,,,,,,,,,147
98,56,1809,6,177,109,2,0,2,733,3088B5,6,6,9969,8,43,117,,,,,,,,,137
98,56,1809,7,179,112,2,0,2,733,3088B5,6,6,9969,8,93,139,,,,,,,,,167
98,56,1809,8,179,109,2,0,2,733,3088B5,6,6,9969,8,99,132,,,,,,,,,144
98,56,1809,9,161,79,1,0,2,733,3088B5,6,6,9969,8,83,,,,,,,,,,139
98,56,1809,10,161,76,1,0,2,733,3088B5,6,6,9969,8,80,,,,,,,,,,134
98,56,1810,1,184,141,2,0,2,708,3088A4,6,8,9970,8,68,137,,,,,,,,,158
98,56,1810,2,175,119,2,0,2,708,3088A4,6,8,9970,8,51,132,,,,,,,,,154
98,56,1810,3,163,93,1,0,2,708,3088A4,6,8,9970,8,95,,,,,,,,,,139
98,56,1810,4,163,94,1,0,2,708,3088A4,6,8,9970,8,105,,,,,,,,,,134
98,56,1810,5,148,67,1,0,2,708,3088A4,6,8,9970,8,102,,,,,,,,,,135
98,56,1810,6,152,74,1,0,2,708,3088A4,6,8,9970,8,85,,,,,,,,,,116
98,56,1810,7,152,68,1,0,2,708,3088A4,6,8,9970,8,65,,,,,,,,,,125
98,56,1810,8,159,72,1,0,2,708,3088A4,6,8,9970,8,105,,,,,,,,,,148
98,56,1810,9,144,56,1,0,2,708,3088A4,6,8,9970,8,103,,,,,,,,,,138
98,56,1810,10,139,54,1,0,2,708,3088A4,6,8,9970,8,95,,,,,,,,,,139
98,56,1811,1,182,136,2,0,2,737,3089F4,6,8,9971,8,63,143,,,,,,,,,159
98,56,1811,2,179,125,2,0,2,737,3089F4,6,8,9971,8,,,,,,,,,,,
98,56,1811,3,174,110,2,0,2,737,3089F4,6,8,9971,8,52,146,,,,,,,,,178
98,56,1811,4,166,95,2,0,2,737,3089F4,6,8,9971,8,99,130,,,,,,,,,146
98,56,1811,5,168,106,1,0,2,737,3089F4,6,8,9971,8,126,,,,,,,,,,155
98,56,1811,6,162,80,1,0,2,737,3089F4,6,8,9971,8,108,,,,,,,,,,138
98,56,1811,7,162,91,1,0,2,737,3089F4,6,8,9971,8,122,,,,,,,,,,154
98,56,1811,8,158,77,1,0,2,737,3089F4,6,8,9971,8,77,,,,,,,,,,123
98,56,1811,9,160,84,1,0,2,737,3089F4,6,8,9971,8,112,,,,,,,,,,140
98,56,1811,10,148,64,1,0,2,737,3089F4,6,8,9971,8,103,,,,,,,,,,128
98,56,1812,1,186,138,2,0,2,685,3089F5,6,8,9972,8,94,134,,,,,,,,,140
98,56,1812,2,187,144,2,0,2,685,3089F5,6,8,9972,8,94,149,,,,,,,,,166
98,56,1812,3,184,132,2,0,2,685,3089F5,6,8,9972,8,67,139,,,,,,,,,155
98,56,1812,4,181,133,2,0,2,685,3089F5,6,8,9972,8,88,157,,,,,,,,,169
98,56,1812,5,178,125,2,0,2,685,3089F5,6,8,9972,8,57,113,,,,,,,,,151
98,56,1812,6,181,124,2,0,2,685,3089F5,6,8,9972,8,74,142,,,,,,,,,155
98,56,1812,7,178,113,2,0,2,685,3089F5,6,8,9972,8,81,131,,,,,,,,,148
98,56,1812,8,177,113,2,0,2,685,3089F5,6,8,9972,8,78,129,,,,,,,,,151
98,56,1812,9,166,88,2,0,2,685,3089F5,6,8,9972,8,65,113,,,,,,,,,149
98,56,1812,10,163,81,1,0,2,685,3089F5,6,8,9972,8,111,,,,,,,,,,134
98,56,1813,1,180,129,2,0,2,679,3088A4,6,11,9973,8,43,146,,,,,,,,,164
98,56,1813,2,175,119,2,0,2,679,3088A4,6,11,9973,8,59,149,,,,,,,,,160
98,56,1813,3,176,111,2,0,2,679,3088A4,6,11,9973,8,62,140,,,,,,,,,159
98,56,1813,4,164,78,2,0,2,679,3088A4,6,11,9973,8,36,122,,,,,,,,,147
98,56,1813,5,159,78,1,0,2,679,3088A4,6,11,9973,8,111,,,,,,,,,,135
98,56,1813,6,153,67,1,0,2,679,3088A4,6,11,9973,8,98,,,,,,,,,,123
98,56,1813,7,151,62,1,0,2,679,3088A4,6,11,9973,8,91,,,,,,,,,,115
98,56,1813,8,146,57,1,0,2,679,3088A4,6,11,9973,8,97,,,,,,,,,,123
98,56,1813,9,146,59,1,0,2,679,3088A4,6,11,9973,8,92,,,,,,,,,,123
98,56,1813,10,141,51,1,0,2,679,3088A4,6,11,9973,8,65,,,,,,,,,,118
98,56,1814,1,194,157,3,0,2,707,3089F6,6,11,9974,8,101,143,155,,,,,,,,167
98,56,1814,2,192,156,2,0,2,707,3089F6,6,11,9974,8,136,167,,,,,,,,,174
98,56,1814,3,189,146,2,0,2,707,3089F6,6,11,9974,8,99,140,,,,,,,,,147
98,56,1814,4,182,132,2,0,2,707,3089F6,6,11,9974,8,52,134,,,,,,,,,156
98,56,1814,5,185,142,2,0,2,707,3089F6,6,11,9974,8,99,149,,,,,,,,,167
98,56,1814,6,183,136,2,0,2,707,3089F6,6,11,9974,8,73,133,,,,,,,,,139
98,56,1814,7,181,130,2,0,2,707,3089F6,6,11,9974,8,104,145,,,,,,,,,154
98,56,1814,8,178,117,2,0,2,707,3089F6,6,11,9974,8,70,130,,,,,,,,,152
98,56,1814,9,173,111,2,0,2,707,3089F6,6,11,9974,8,42,118,,,,,,,,,139
98,56,1814,10,155,77,1,0,2,707,3089F6,6,11,9974,8,104,,,,,,,,,,135
98,56,1815,1,200,178,3,0,2,735,3089F6,6,12,9975,8,87,118,145,,,,,,,,151
98,56,1815,2,194,163,3,0,2,735,3089F6,6,12,9975,8,48,114,153,,,,,,,,159
98,56,1815,3,187,164,2,0,2,735,3089F6,6,12,9975,8,60,123,,,,,,,,,144
98,56,1815,4,188,152,2,0,2,735,3089F6,6,12,9975,8,103,146,,,,,,,,,171
98,56,1815,5,186,148,2,0,2,735,3089F6,6,12,9975,8,80,133,,,,,,,,,147
98,56,1815,6,187,149,2,0,2,735,3089F6,6,12,9975,8,79,138,,,,,,,,,151
98,56,1815,7,191,154,2,0,2,735,3089F6,6,12,9975,8,96,151,,,,,,,,,158
98,56,1815,8,176,130,2,0,2,735,3089F6,6,12,9975,8,80,151,,,,,,,,,163
98,56,1815,9,186,135,2,0,2,735,3089F6,6,12,9975,8,,,,,,,,,,,
98,56,1815,10,164,97,1,0,2,735,3089F6,6,12,9975,8,110,,,,,,,,,,147
98,56,1816,1,181,128,2,0,2,726,3088A5,6,12,9976,8,79,131,,,,,,,,,139
98,56,1816,2,172,112,2,0,2,726,3088A5,6,12,9976,8,39,114,,,,,,,,,142
98,56,1816,3,172,107,2,0,2,726,3088A5,6,12,9976,8,36,130,,,,,,,,,150
98,56,1816,4,170,107,2,0,2,726,3088A5,6,12,9976,8,41,116,,,,,,,,,142
98,56,1816,5,164,86,1,0,2,726,3088A5,6,12,9976,8,90,,,,,,,,,,122
98,56,1816,6,158,82,1,0,2,726,3088A5,6,12,9976,8,97,,,,,,,,,,135
98,56,1816,7,161,82,2,0,2,726,3088A5,6,12,9976,8,60,122,,,,,,,,,147
98,56,1816,8,155,68,1,0,2,726,3088A5,6,12,9976,8,111,,,,,,,,,,143
98,56,1816,9,156,78,1,0,2,726,3088A5,6,12,9976,8,102,,,,,,,,,,129
98,56,1816,10,153,70,1,0,2,726,3088A5,6,12,9976,8,100,,,,,,,,,,136
98,56,1817,1,190,141,2,0,2,733,3089F4,6,17,9977,8,58,130,,,,,,,,,142
98,56,1817,2,175,126,2,0,2,733,3089F4,6,17,9977,8,46,115,,,,,,,,,146
98,56,1817,3,173,115,2,0,2,733,3089F4,6,17,9977,8,,,,,,,,,,,
98,56,1817,4,181,116,2,0,2,733,3089F4,6,17,9977,8,49,135,,,,,,,,,159
98,56,1817,5,176,111,2,0,2,733,3089F4,6,17,9977,8,,,,,,,,,,,
98,56,1817,6,170,108,2,0,2,733,3089F4,6,17,9977,8,,,,,,,,,,,
98,56,1817,7,172,108,2,0,2,733,3089F4,6,17,9977,8,34,110,,,,,,,,,129
98,56,1817,8,173,102,2,0,2,733,3089F4,6,17,9977,8,62,137,,,,,,,,,157
98,56,1817,9,164,88,2,0,2,733,3089F4,6,17,9977,8,39,124,,,,,,,,,141
98,56,1817,10,155,72,1,0,2,733,3089F4,6,17,9977,8,107,,,,,,,,,,134
98,56,1818,1,172,113,2,0,2,726,3089E5,6,18,9978,8,,,,,,,,,,,
98,56,1818,2,167,102,40,0,2,726,3089E5,6,18,9978,8,,,,,,,,,,,
98,56,1818,3,161,90,1,0,2,726,3089E5,6,18,9978,8,101,,,,,,,,,,136
98,56,1818,4,164,86,1,0,2,726,3089E5,6,18,9978,8,107,,,,,,,,,,141
98,56,1818,5,157,83,1,0,2,726,3089E5,6,18,9978,8,116,,,,,,,,,,144
98,56,1818,6,160,81,1,0,2,726,3089E5,6,18,9978,8,108,,,,,,,,,,147
98,56,1818,7,159,81,1,0,2,726,3089E5,6,18,9978,8,103,,,,,,,,,,133
98,56,1818,8,158,76,1,0,2,726,3089E5,6,18,9978,8,117,,,,,,,,,,147
98,56,1818,9,147,61,1,0,2,726,3089E5,6,18,9978,8,93,,,,,,,,,,126
98,56,1818,10,147,63,1,0,2,726,3089E5,6,18,9978,8,85,,,,,,,,,,116
98,56,1819,1,198,153,2,0,2,679,3088C4,6,18,9979,8,100,153,,,,,,,,,166
98,56,1819,2,188,138,2,0,2,679,3088C4,6,18,9979,8,94,153,,,,,,,,,173
98,56,1819,3,188,143,2,0,2,679,3088C4,6,18,9979,8,72,137,,,,,,,,,155
98,56,1819,4,191,144,2,0,2,679,3088C4,6,18,9979,8,63,158,,,,,,,,,171
98,56,1819,5,181,133,2,0,2,679,3088C4,6,18,9979,8,101,157,,,,,,,,,169
98,56,1819,6,177,124,2,0,2,679,3088C4,6,18,9979,8,61,115,,,,,,,,,136
98,56,1819,7,185,131,2,0,2,679,3088C4,6,18,9979,8,77,136,,,,,,,,,152
98,56,1819,8,182,125,40,0,2,679,3088C4,6,18,9979,8,,,,,,,,,,,
98,56,1819,9,174,115,2,0,2,679,3088C4,6,18,9979,8,86,142,,,,,,,,,160
98,56,1819,10,176,116,2,0,2,679,3088C4,6,18,9979,8,,,,,,,,,,,
98,56,1820,1,192,156,2,0,2,732,3088A5,6,18,9980,8,66,142,,,,,,,,,158
98,56,1820,2,185,143,40,0,2,732,3088A5,6,18,9980,8,,,,,,,,,,,
98,56,1820,3,183,142,2,0,2,732,3088A5,6,18,9980,8,70,125,,,,,,,,,135
98,56,1820,4,182,138,2,0,2,732,3088A5,6,18,9980,8,63,158,,,,,,,,,170
98,56,1820,5,177,128,2,0,2,732,3088A5,6,18,9980,8,70,139,,,,,,,,,154
98,56,1820,6,179,133,2,0,2,732,3088A5,6,18,9980,8,80,130,,,,,,,,,140
98,56,1820,7,184,126,2,0,2,732,3088A5,6,18,9980,8,87,143,,,,,,,,,162
98,56,1820,8,172,102,2,0,2,732,3088A5,6,18,9980,8,72,118,,,,,,,,,144
98,56,1820,9,160,93,1,0,2,732,3088A5,6,18,9980,8,90,,,,,,,,,,146
98,56,1820,10,165,90,1,0,2,732,3088A5,6,18,9980,8,96,,,,,,,,,,154
98,56,1821,1,202,188,3,0,2,685,2989E2,6,20,9981,8,,,,,,,,,,,
98,56,1821,2,199,155,3,0,2,685,2989E2,6,20,9981,8,99,161,182,,,,,,,,188
98,56,1821,3,184,150,2,0,2,685,2989E2,6,20,9981,8,65,157,,,,,,,,,175
98,56,1821,4,185,136,2,0,2,685,2989E2,6,20,9981,8,86,139,,,,,,,,,151
98,56,1821,5,184,143,2,0,2,685,2989E2,6,20,9981,8,87,139,,,,,,,,,148
98,56,1821,6,182,136,2,0,2,685,2989E2,6,20,9981,8,56,132,,,,,,,,,151
98,56,1821,7,177,125,2,0,2,685,2989E2,6,20,9981,8,,,,,,,,,,,
98,56,1821,8,182,121,2,0,2,685,2989E2,6,20,9981,8,79,150,,,,,,,,,164
98,56,1821,9,178,117,2,0,2,685,2989E2,6,20,9981,8,70,133,,,,,,,,,146
98,56,1821,10,171,111,2,0,2,685,2989E2,6,20,9981,8,,,,,,,,,,,
98,56,1822,1,193,161,2,0,2,726,2989E1,6,20,9982,8,62,147,,,,,,,,,166
98,56,1822,2,188,139,2,0,2,726,2989E1,6,20,9982,8,54,116,,,,,,,,,145
98,56,1822,3,183,130,2,0,2,726,2989E1,6,20,9982,8,69,139,,,,,,,,,156
98,56,1822,4,183,128,2,0,2,726,2989E1,6,20,9982,8,101,159,,,,,,,,,172
98,56,1822,5,177,125,2,0,2,726,2989E1,6,20,9982,8,43,134,,,,,,,,,146
98,56,1822,6,180,123,2,0,2,726,2989E1,6,20,9982,8,81,122,,,,,,,,,145
98,56,1822,7,183,134,2,0,2,726,2989E1,6,20,9982,8,47,127,,,,,,,,,142
98,56,1822,8,172,118,2,0,2,726,2989E1,6,20,9982,8,,,,,,,,,,,
98,56,1822,9,162,105,2,0,2,726,2989E1,6,20,9982,8,58,127,,,,,,,,,149
98,56,1822,10,163,91,2,0,2,726,2989E1,6,20,9982,8,69,120,,,,,,,,,152
98,56,1823,1,188,154,2,0,2,707,3089F4,6,23,9983,8,97,137,,,,,,,,,149
98,56,1823,2,181,114,2,0,2,707,3089F4,6,23,9983,8,78,154,,,,,,,,,167
98,56,1823,3,172,102,2,0,2,707,3089F4,6,23,9983,8,,,,,,,,,,,
