species,year,reader,vessel,location,month,day,plant,collection,age,yr_class,area,scale_no,fork_len,weight,ring1,ring2,ring3,ring4,ring5,ring6,ring7,ring8,ring9,ring10,edge
0,66,1,643,298963,5,4,54,540,3,63,26,10783,193,148,69,113,153,0,0,0,0,0,0,0,164
0,66,1,643,298963,5,4,54,540,3,63,26,10784,188,155,63,107,139,0,0,0,0,0,0,0,148
0,66,1,643,298963,5,4,54,540,2,64,26,10785,196,171,95,171,0,0,0,0,0,0,0,0,176
0,66,,643,298963,5,4,54,540,2,64,16,10786,175,129,0,0,0,0,0,0,0,0,0,0,115
0,66,1,643,298963,5,4,54,540,40,0,16,10787,180,138,0,0,0,0,0,0,0,0,0,0,0
0,66,1,643,298963,5,4,54,540,2,64,16,10788,175,126,88,139,0,0,0,0,0,0,0,0,142
0,66,1,643,298963,5,4,54,540,3,63,26,10789,185,121,76,106,130,0,0,0,0,0,0,0,135
0,66,1,643,298963,5,4,54,540,2,64,16,10790,182,128,101,159,0,0,0,0,0,0,0,0,163
0,66,1,643,298963,5,4,54,540,2,64,26,10791,172,129,62,137,0,0,0,0,0,0,0,0,158
0,66,1,643,298963,5,4,54,540,2,64,16,10792,168,107,81,129,0,0,0,0,0,0,0,0,135
0,66,,643,298963,5,4,54,540,2,64,16,10793,172,109,0,0,0,0,0,0,0,0,0,0,144
0,66,,643,298963,5,4,54,540,2,64,26,10794,182,129,0,0,0,0,0,0,0,0,0,0,146
0,66,1,643,298963,5,4,54,540,2,64,26,10795,175,123,96,143,0,0,0,0,0,0,0,0,150
0,66,1,643,298963,5,4,54,540,2,64,16,10796,169,103,58,111,0,0,0,0,0,0,0,0,122
0,66,1,643,298963,5,4,54,540,2,64,26,10797,170,111,49,131,0,0,0,0,0,0,0,0,149
0,66,1,643,298963,5,4,54,540,1,65,26,10798,163,98,120,0,0,0,0,0,0,0,0,0,131
0,66,1,643,298963,5,4,54,540,40,0,26,10799,171,108,0,0,0,0,0,0,0,0,0,0,0
0,66,1,643,298963,5,4,54,540,1,65,16,10800,163,100,121,0,0,0,0,0,0,0,0,0,131
0,66,1,626,298954,5,16,54,545,1,65,16,10881,164,93,146,0,0,0,0,0,0,0,0,0,163
0,66,1,626,298954,5,16,54,545,1,65,26,10882,161,81,108,0,0,0,0,0,0,0,0,0,122
0,66,1,626,298954,5,16,54,545,1,65,26,10883,159,80,115,0,0,0,0,0,0,0,0,0,129
0,66,1,626,298954,5,16,54,545,1,65,16,10884,158,77,123,0,0,0,0,0,0,0,0,0,134
0,66,1,626,298954,5,16,54,545,1,65,26,10885,158,78,106,0,0,0,0,0,0,0,0,0,124
0,66,1,626,298954,5,16,54,545,1,65,16,10886,155,74,118,0,0,0,0,0,0,0,0,0,128
0,66,1,626,298954,5,16,54,545,1,65,16,10887,150,68,129,0,0,0,0,0,0,0,0,0,144
0,66,1,626,298954,5,16,54,545,1,65,26,10888,161,89,108,0,0,0,0,0,0,0,0,0,123
0,66,1,626,298954,5,16,54,545,1,65,26,10889,157,78,94,0,0,0,0,0,0,0,0,0,120
0,66,1,626,298954,5,16,54,545,1,65,16,10890,152,67,94,0,0,0,0,0,0,0,0,0,115
0,66,1,626,298954,5,16,54,545,1,65,16,10891,152,66,112,0,0,0,0,0,0,0,0,0,140
0,66,1,626,298954,5,16,54,545,1,65,26,10892,154,67,119,0,0,0,0,0,0,0,0,0,134
0,66,1,626,298954,5,16,54,545,1,65,26,10893,157,74,125,0,0,0,0,0,0,0,0,0,147
0,66,1,626,298954,5,16,54,545,1,65,16,10894,152,66,130,0,0,0,0,0,0,0,0,0,145
0,66,1,626,298954,5,16,54,545,1,65,16,10895,148,61,111,0,0,0,0,0,0,0,0,0,131
0,66,1,626,298954,5,16,54,545,1,65,16,10896,154,65,114,0,0,0,0,0,0,0,0,0,134
0,66,1,626,298954,5,16,54,545,1,65,26,10897,148,61,119,0,0,0,0,0,0,0,0,0,133
0,66,1,626,298954,5,16,54,545,1,65,16,10898,150,62,116,0,0,0,0,0,0,0,0,0,133
0,66,1,626,298954,5,16,54,545,1,65,26,10899,147,59,127,0,0,0,0,0,0,0,0,0,131
0,66,1,626,298954,5,16,54,545,1,65,26,10900,145,55,103,0,0,0,0,0,0,0,0,0,122
0,66,1,626,298953,5,18,54,548,2,64,26,10941,177,111,61,143,0,0,0,0,0,0,0,0,155
0,66,1,626,298953,5,18,54,548,2,64,16,10942,177,129,77,135,0,0,0,0,0,0,0,0,154
0,66,1,626,298953,5,18,54,548,30,0,16,10943,173,107,0,0,0,0,0,0,0,0,0,0,0
0,66,1,626,298953,5,18,54,548,2,64,16,10944,173,110,61,131,0,0,0,0,0,0,0,0,149
0,66,,626,298953,5,18,54,548,2,64,26,10945,169,99,0,0,0,0,0,0,0,0,0,0,127
0,66,1,626,298953,5,18,54,548,2,64,16,10946,169,96,79,141,0,0,0,0,0,0,0,0,147
0,66,1,626,298953,5,18,54,548,2,64,26,10947,165,94,39,114,0,0,0,0,0,0,0,0,134
0,66,1,626,298953,5,18,54,548,2,64,26,10948,172,96,55,140,0,0,0,0,0,0,0,0,156
0,66,1,626,298953,5,18,54,548,2,64,26,10949,165,90,69,115,0,0,0,0,0,0,0,0,140
0,66,1,626,298953,5,18,54,548,1,65,16,10950,158,86,113,0,0,0,0,0,0,0,0,0,126
0,66,1,626,298953,5,18,54,548,1,65,16,10951,158,80,125,0,0,0,0,0,0,0,0,0,133
0,66,1,626,298953,5,18,54,548,1,65,16,10952,160,89,112,0,0,0,0,0,0,0,0,0,131
0,66,1,626,298953,5,18,54,548,1,65,26,10953,161,87,119,0,0,0,0,0,0,0,0,0,143
0,66,1,626,298953,5,18,54,548,1,65,16,10954,150,67,107,0,0,0,0,0,0,0,0,0,116
0,66,1,626,298953,5,18,54,548,1,65,26,10955,157,73,105,0,0,0,0,0,0,0,0,0,125
0,66,1,626,298953,5,18,54,548,1,65,16,10956,155,79,88,0,0,0,0,0,0,0,0,0,117
0,66,,626,298953,5,18,54,548,2,64,16,10957,152,71,0,0,0,0,0,0,0,0,0,0,124
0,66,1,626,298953,5,18,54,548,1,65,26,10958,153,69,91,0,0,0,0,0,0,0,0,0,106
0,66,1,626,298953,5,18,54,548,1,65,26,10959,161,88,99,0,0,0,0,0,0,0,0,0,119
0,66,1,626,298953,5,18,54,548,1,65,16,10960,152,71,100,0,0,0,0,0,0,0,0,0,120
0,66,,628,298953,5,18,54,549,2,64,26,10961,168,94,0,0,0,0,0,0,0,0,0,0,139
0,66,,628,298953,5,18,54,549,2,64,26,10962,167,89,0,0,0,0,0,0,0,0,0,0,128
0,66,1,628,298953,5,18,54,549,1,65,16,10963,167,104,115,0,0,0,0,0,0,0,0,0,130
0,66,1,628,298953,5,18,54,549,1,65,26,10964,156,77,130,0,0,0,0,0,0,0,0,0,143
0,66,1,628,298953,5,18,54,549,1,65,26,10965,162,86,111,0,0,0,0,0,0,0,0,0,126
0,66,,628,298953,5,18,54,549,2,64,16,10966,171,99,0,0,0,0,0,0,0,0,0,0,126
0,66,1,628,298953,5,18,54,549,1,65,16,10967,160,87,119,0,0,0,0,0,0,0,0,0,127
0,66,1,628,298953,5,18,54,549,1,65,26,10968,159,83,100,0,0,0,0,0,0,0,0,0,117
0,66,1,628,298953,5,18,54,549,1,65,26,10969,152,69,108,0,0,0,0,0,0,0,0,0,137
0,66,1,628,298953,5,18,54,549,1,65,16,10970,156,73,99,0,0,0,0,0,0,0,0,0,129
0,66,1,628,298953,5,18,54,549,1,65,16,10971,154,75,103,0,0,0,0,0,0,0,0,0,122
0,66,1,628,298953,5,18,54,549,1,65,16,10972,152,68,90,0,0,0,0,0,0,0,0,0,112
0,66,1,628,298953,5,18,54,549,1,65,16,10973,157,79,110,0,0,0,0,0,0,0,0,0,129
0,66,1,628,298953,5,18,54,549,1,65,26,10974,152,71,100,0,0,0,0,0,0,0,0,0,115
0,66,1,628,298953,5,18,54,549,1,65,16,10975,148,63,122,0,0,0,0,0,0,0,0,0,141
0,66,1,628,298953,5,18,54,549,1,65,26,10976,146,62,107,0,0,0,0,0,0,0,0,0,118
0,66,1,628,298953,5,18,54,549,1,65,16,10977,151,67,96,0,0,0,0,0,0,0,0,0,117
0,66,1,628,298953,5,18,54,549,1,65,16,10978,147,65,126,0,0,0,0,0,0,0,0,0,139
0,66,1,628,298953,5,18,54,549,1,65,16,10979,145,63,111,0,0,0,0,0,0,0,0,0,132
0,66,1,628,298953,5,18,54,549,1,65,16,10980,142,55,85,0,0,0,0,0,0,0,0,0,105
0,66,1,615,298954,5,21,54,553,1,65,26,11041,155,80,110,0,0,0,0,0,0,0,0,0,127
0,66,1,615,298954,5,21,54,553,1,65,16,11042,159,78,107,0,0,0,0,0,0,0,0,0,130
0,66,1,615,298954,5,21,54,553,1,65,16,11043,152,68,113,0,0,0,0,0,0,0,0,0,129
0,66,1,615,298954,5,21,54,553,2,64,16,11044,164,82,101,125,0,0,0,0,0,0,0,0,145
0,66,1,615,298954,5,21,54,553,1,65,26,11045,150,63,115,0,0,0,0,0,0,0,0,0,140
0,66,1,615,298954,5,21,54,553,1,65,16,11046,152,74,114,0,0,0,0,0,0,0,0,0,132
0,66,,615,298954,5,21,54,553,1,65,26,11047,153,74,128,0,0,0,0,0,0,0,0,0,145
0,66,1,615,298954,5,21,54,553,1,65,26,11048,148,60,112,0,0,0,0,0,0,0,0,0,130
0,66,1,615,298954,5,21,54,553,1,65,16,11049,152,64,113,0,0,0,0,0,0,0,0,0,132
0,66,1,615,298954,5,21,54,553,1,65,26,11050,157,71,117,0,0,0,0,0,0,0,0,0,135
0,66,1,615,298954,5,21,54,553,1,65,26,11051,162,92,111,0,0,0,0,0,0,0,0,0,123
0,66,1,615,298954,5,21,54,553,1,65,26,11052,155,68,96,0,0,0,0,0,0,0,0,0,118
0,66,1,615,298954,5,21,54,553,1,65,16,11053,154,74,92,0,0,0,0,0,0,0,0,0,126
0,66,1,615,298954,5,21,54,553,1,65,26,11054,145,59,117,0,0,0,0,0,0,0,0,0,130
0,66,1,615,298954,5,21,54,553,1,65,26,11055,146,57,101,0,0,0,0,0,0,0,0,0,115
0,66,1,615,298954,5,21,54,553,1,65,16,11056,147,61,99,0,0,0,0,0,0,0,0,0,123
0,66,1,615,298954,5,21,54,553,1,65,26,11057,147,60,85,0,0,0,0,0,0,0,0,0,111
0,66,1,615,298954,5,21,54,553,1,65,16,11058,149,65,86,0,0,0,0,0,0,0,0,0,111
0,66,1,615,298954,5,21,54,553,1,65,26,11059,149,61,81,0,0,0,0,0,0,0,0,0,102
0,66,1,615,298954,5,21,54,553,1,65,26,11060,142,53,94,0,0,0,0,0,0,0,0,0,116
0,66,1,594,298953,5,27,54,557,2,64,26,11121,176,121,56,112,0,0,0,0,0,0,0,0,126
0,66,1,594,298953,5,27,54,557,2,64,26,11122,174,110,73,117,0,0,0,0,0,0,0,0,124
0,66,1,594,298953,5,27,54,557,1,65,16,11123,165,105,121,0,0,0,0,0,0,0,0,0,142
0,66,1,594,298953,5,27,54,557,1,65,16,11124,162,91,88,0,0,0,0,0,0,0,0,0,126
0,66,1,594,298953,5,27,54,557,1,65,26,11125,163,88,112,0,0,0,0,0,0,0,0,0,133
0,66,1,594,298953,5,27,54,557,1,65,26,11126,160,87,94,0,0,0,0,0,0,0,0,0,120
0,66,1,594,298953,5,27,54,557,2,64,26,11127,180,118,69,121,0,0,0,0,0,0,0,0,140
0,66,1,594,298953,5,27,54,557,1,65,16,11128,157,86,121,0,0,0,0,0,0,0,0,0,138
0,66,1,594,298953,5,27,54,557,1,65,26,11129,156,85,105,0,0,0,0,0,0,0,0,0,123
0,66,1,594,298953,5,27,54,557,1,65,16,11130,156,84,104,0,0,0,0,0,0,0,0,0,135
0,66,1,594,298953,5,27,54,557,1,65,16,11131,151,77,82,0,0,0,0,0,0,0,0,0,103
0,66,1,594,298953,5,27,54,557,2,64,26,11132,158,85,55,122,0,0,0,0,0,0,0,0,139
0,66,1,594,298953,5,27,54,557,1,65,16,11133,151,80,100,0,0,0,0,0,0,0,0,0,116
0,66,1,594,298953,5,27,54,557,1,65,26,11134,156,74,118,0,0,0,0,0,0,0,0,0,126
0,66,1,594,298953,5,27,54,557,1,65,26,11135,158,79,84,0,0,0,0,0,0,0,0,0,102
0,66,1,594,298953,5,27,54,557,1,65,26,11136,154,81,98,0,0,0,0,0,0,0,0,0,121
0,66,1,594,298953,5,27,54,557,1,65,16,11137,155,76,115,0,0,0,0,0,0,0,0,0,128
0,66,1,594,298953,5,27,54,557,1,65,26,11138,159,83,120,0,0,0,0,0,0,0,0,0,135
0,66,1,594,298953,5,27,54,557,1,65,16,11139,150,70,91,0,0,0,0,0,0,0,0,0,127
0,66,1,594,298953,5,27,54,557,1,65,16,11140,148,69,87,0,0,0,0,0,0,0,0,0,116
0,66,1,615,298964,5,28,54,558,2,64,16,11141,175,111,64,147,0,0,0,0,0,0,0,0,164
0,66,1,615,298964,5,28,54,558,1,65,26,11142,153,75,104,0,0,0,0,0,0,0,0,0,125
0,66,1,615,298964,5,28,54,558,1,65,26,11143,150,66,109,0,0,0,0,0,0,0,0,0,133
0,66,1,615,298964,5,28,54,558,1,65,16,11144,150,65,113,0,0,0,0,0,0,0,0,0,132
0,66,1,615,298964,5,28,54,558,1,65,26,11145,151,64,116,0,0,0,0,0,0,0,0,0,136
0,66,1,615,298964,5,28,54,558,1,65,26,11146,155,68,114,0,0,0,0,0,0,0,0,0,130
0,66,1,615,298964,5,28,54,558,1,65,16,11147,146,57,119,0,0,0,0,0,0,0,0,0,148
0,66,1,615,298964,5,28,54,558,1,65,16,11148,150,65,91,0,0,0,0,0,0,0,0,0,114
0,66,1,615,298964,5,28,54,558,1,65,16,11149,152,69,104,0,0,0,0,0,0,0,0,0,125
0,66,1,615,298964,5,28,54,558,1,65,26,11150,149,64,96,0,0,0,0,0,0,0,0,0,110
0,66,1,615,298964,5,28,54,558,1,65,16,11151,149,68,83,0,0,0,0,0,0,0,0,0,121
0,66,1,615,298964,5,28,54,558,1,65,26,11152,144,59,101,0,0,0,0,0,0,0,0,0,128
0,66,1,615,298964,5,28,54,558,1,65,26,11153,157,76,109,0,0,0,0,0,0,0,0,0,132
0,66,1,615,298964,5,28,54,558,1,65,26,11154,153,69,121,0,0,0,0,0,0,0,0,0,141
0,66,1,615,298964,5,28,54,558,1,65,16,11155,143,59,79,0,0,0,0,0,0,0,0,0,102
0,66,1,615,298964,5,28,54,558,1,65,16,11156,140,53,95,0,0,0,0,0,0,0,0,0,120
0,66,,615,298964,5,28,54,558,1,65,26,11157,144,59,81,0,0,0,0,0,0,0,0,0,102
0,66,1,615,298964,5,28,54,558,1,65,26,11158,135,47,96,0,0,0,0,0,0,0,0,0,129
0,66,1,615,298964,5,28,54,558,1,65,16,11159,130,44,91,0,0,0,0,0,0,0,0,0,111
0,66,1,615,298964,5,28,54,558,1,65,26,11160,129,42,93,0,0,0,0,0,0,0,0,0,110
0,66,1,628,298954,6,2,54,561,2,64,16,11201,178,109,56,123,0,0,0,0,0,0,0,0,142
0,66,1,628,298954,6,2,54,561,2,64,16,11202,182,133,79,112,0,0,0,0,0,0,0,0,128
0,66,1,628,298954,6,2,54,561,2,64,16,11203,172,108,87,145,0,0,0,0,0,0,0,0,161
0,66,1,628,298954,6,2,54,561,2,64,26,11204,188,134,88,128,0,0,0,0,0,0,0,0,145
0,66,1,628,298954,6,2,54,561,2,64,16,11205,174,107,65,113,0,0,0,0,0,0,0,0,141
0,66,1,628,298954,6,2,54,561,2,64,26,11206,170,102,51,116,0,0,0,0,0,0,0,0,125
0,66,1,628,298954,6,2,54,561,2,64,26,11207,171,103,53,114,0,0,0,0,0,0,0,0,134
0,66,1,628,298954,6,2,54,561,2,64,16,11208,170,96,83,138,0,0,0,0,0,0,0,0,149
0,66,,628,298954,6,2,54,561,2,64,26,11209,172,111,0,0,0,0,0,0,0,0,0,0,136
0,66,1,628,298954,6,2,54,561,2,64,16,11210,168,94,63,109,0,0,0,0,0,0,0,0,130
0,66,1,628,298954,6,2,54,561,2,64,26,11211,164,92,53,137,0,0,0,0,0,0,0,0,150
0,66,1,628,298954,6,2,54,561,2,64,26,11212,169,97,71,124,0,0,0,0,0,0,0,0,136
0,66,1,628,298954,6,2,54,561,1,65,26,11213,167,89,115,0,0,0,0,0,0,0,0,0,132
0,66,1,628,298954,6,2,54,561,1,65,26,11214,164,85,109,0,0,0,0,0,0,0,0,0,125
0,66,1,628,298954,6,2,54,561,1,65,16,11215,162,88,93,0,0,0,0,0,0,0,0,0,109
0,66,1,628,298954,6,2,54,561,2,64,16,11216,164,86,90,134,0,0,0,0,0,0,0,0,150
0,66,1,628,298954,6,2,54,561,2,64,26,11217,164,86,79,114,0,0,0,0,0,0,0,0,125
0,66,1,628,298954,6,2,54,561,1,65,26,11218,161,82,100,0,0,0,0,0,0,0,0,0,123
0,66,1,628,298954,6,2,54,561,1,65,16,11219,160,78,105,0,0,0,0,0,0,0,0,0,132
0,66,1,628,298954,6,2,54,561,1,65,26,11220,159,79,107,0,0,0,0,0,0,0,0,0,120
0,66,,611,308855,6,7,54,570,2,64,26,11381,180,125,77,129,0,0,0,0,0,0,0,0,150
0,66,1,611,308855,6,7,54,570,2,64,26,11382,175,131,84,134,0,0,0,0,0,0,0,0,149
0,66,1,611,308855,6,7,54,570,2,64,16,11383,174,108,69,119,0,0,0,0,0,0,0,0,128
0,66,1,611,308855,6,7,54,570,2,64,26,11384,178,130,75,139,0,0,0,0,0,0,0,0,154
0,66,1,611,308855,6,7,54,570,1,65,16,11385,161,108,89,0,0,0,0,0,0,0,0,0,123
0,66,1,611,308855,6,7,54,570,1,65,16,11386,169,108,60,0,0,0,0,0,0,0,0,0,131
0,66,,611,308855,6,7,54,570,1,65,26,11387,167,106,105,0,0,0,0,0,0,0,0,0,140
0,66,1,611,308855,6,7,54,570,1,65,26,11388,164,97,96,0,0,0,0,0,0,0,0,0,120
0,66,1,611,308855,6,7,54,570,2,64,16,11389,161,88,43,132,0,0,0,0,0,0,0,0,148
0,66,1,611,308855,6,7,54,570,2,64,16,11390,165,98,39,113,0,0,0,0,0,0,0,0,146
0,66,1,611,308855,6,7,54,570,1,65,16,11391,160,92,120,0,0,0,0,0,0,0,0,0,143
0,66,1,611,308855,6,7,54,570,1,65,26,11392,156,87,89,0,0,0,0,0,0,0,0,0,133
0,66,1,611,308855,6,7,54,570,1,65,26,11393,165,93,123,0,0,0,0,0,0,0,0,0,151
0,66,1,611,308855,6,7,54,570,2,64,16,11394,170,102,37,112,0,0,0,0,0,0,0,0,129
0,66,1,611,308855,6,7,54,570,1,65,26,11395,165,98,90,0,0,0,0,0,0,0,0,0,130
0,66,1,611,308855,6,7,54,570,1,65,16,11396,156,81,123,0,0,0,0,0,0,0,0,0,141
0,66,1,611,308855,6,7,54,570,1,65,16,11397,154,76,117,0,0,0,0,0,0,0,0,0,134
0,66,1,611,308855,6,7,54,570,1,65,16,11398,158,80,97,0,0,0,0,0,0,0,0,0,125
0,66,,611,308855,6,7,54,570,1,65,26,11399,160,83,102,0,0,0,0,0,0,0,0,0,149
0,66,1,611,308855,6,7,54,570,1,65,26,11400,156,77,123,0,0,0,0,0,0,0,0,0,143
0,66,1,643,298953,6,9,54,574,2,64,16,11461,175,116,42,116,0,0,0,0,0,0,0,0,133
0,66,1,643,298953,6,9,54,574,3,63,16,11462,189,137,75,119,148,0,0,0,0,0,0,0,155
0,66,1,643,298953,6,9,54,574,2,64,26,11463,180,136,98,136,0,0,0,0,0,0,0,0,157
0,66,1,643,298953,6,9,54,574,2,64,26,11464,173,106,68,116,0,0,0,0,0,0,0,0,137
0,66,1,643,298953,6,9,54,574,2,64,26,11465,166,99,36,129,0,0,0,0,0,0,0,0,145
0,66,1,643,298953,6,9,54,574,2,64,26,11466,165,86,39,124,0,0,0,0,0,0,0,0,145
0,66,1,643,298953,6,9,54,574,2,64,16,11467,171,104,84,125,0,0,0,0,0,0,0,0,145
0,66,1,643,298953,6,9,54,574,1,65,26,11468,162,88,86,0,0,0,0,0,0,0,0,0,118
0,66,1,643,298953,6,9,54,574,2,64,16,11469,166,90,48,105,0,0,0,0,0,0,0,0,123
0,66,1,643,298953,6,9,54,574,1,65,26,11470,160,88,127,0,0,0,0,0,0,0,0,0,149
0,66,1,643,298953,6,9,54,574,1,65,26,11471,152,82,112,0,0,0,0,0,0,0,0,0,139
0,66,1,643,298953,6,9,54,574,1,65,26,11472,151,69,102,0,0,0,0,0,0,0,0,0,136
0,66,1,643,298953,6,9,54,574,1,65,16,11473,157,81,121,0,0,0,0,0,0,0,0,0,143
0,66,1,643,298953,6,9,54,574,1,65,16,11474,150,74,96,0,0,0,0,0,0,0,0,0,113
0,66,1,643,298953,6,9,54,574,1,65,16,11475,152,71,76,0,0,0,0,0,0,0,0,0,110
0,66,1,643,298953,6,9,54,574,1,65,26,11476,151,75,108,0,0,0,0,0,0,0,0,0,128
0,66,1,643,298953,6,9,54,574,1,65,26,11477,155,69,92,0,0,0,0,0,0,0,0,0,121
0,66,1,643,298953,6,9,54,574,1,65,16,11478,151,69,82,0,0,0,0,0,0,0,0,0,114
0,66,1,643,298953,6,9,54,574,1,65,26,11479,149,66,110,0,0,0,0,0,0,0,0,0,129
0,66,1,643,298953,6,9,54,574,1,65,26,11480,148,64,85,0,0,0,0,0,0,0,0,0,114
0,66,1,592,298954,6,14,54,580,2,64,16,11581,166,84,56,128,0,0,0,0,0,0,0,0,148
0,66,1,592,298954,6,14,54,580,2,64,16,11582,183,110,52,136,0,0,0,0,0,0,0,0,146
0,66,1,592,298954,6,14,54,580,2,64,26,11583,172,99,34,114,0,0,0,0,0,0,0,0,130
0,66,1,592,298954,6,14,54,580,2,64,16,11584,177,105,87,122,0,0,0,0,0,0,0,0,139
0,66,1,592,298954,6,14,54,580,2,64,26,11585,160,74,36,102,0,0,0,0,0,0,0,0,130
0,66,1,592,298954,6,14,54,580,2,64,26,11586,166,79,69,108,0,0,0,0,0,0,0,0,126
0,66,1,592,298954,6,14,54,580,2,64,26,11587,170,97,50,120,0,0,0,0,0,0,0,0,142
0,66,1,592,298954,6,14,54,580,1,65,26,11588,161,68,123,0,0,0,0,0,0,0,0,0,139
0,66,1,592,298954,6,14,54,580,1,65,16,11589,160,80,104,0,0,0,0,0,0,0,0,0,130
0,66,1,592,298954,6,14,54,580,1,65,26,11590,155,70,56,0,0,0,0,0,0,0,0,0,120
0,66,1,592,298954,6,14,54,580,1,65,26,11591,154,68,119,0,0,0,0,0,0,0,0,0,144
0,66,1,592,298954,6,14,54,580,1,65,16,11592,157,59,107,0,0,0,0,0,0,0,0,0,119
0,66,1,592,298954,6,14,54,580,1,65,26,11593,162,70,108,0,0,0,0,0,0,0,0,0,139
0,66,1,592,298954,6,14,54,580,1,65,26,11594,152,63,115,0,0,0,0,0,0,0,0,0,137
0,66,1,592,298954,6,14,54,580,1,65,16,11595,151,61,69,0,0,0,0,0,0,0,0,0,140
0,66,1,592,298954,6,14,54,580,1,65,26,11596,158,66,122,0,0,0,0,0,0,0,0,0,146
0,66,1,592,298954,6,14,54,580,1,65,16,11597,157,65,117,0,0,0,0,0,0,0,0,0,136
0,66,1,592,298954,6,14,54,580,1,65,16,11598,156,62,95,0,0,0,0,0,0,0,0,0,119
0,66,1,592,298954,6,14,54,580,1,65,26,11599,149,55,110,0,0,0,0,0,0,0,0,0,127
0,66,1,592,298954,6,14,54,580,1,65,16,11600,142,45,100,0,0,0,0,0,0,0,0,0,126
0,66,1,611,298953,6,15,54,584,2,64,26,11661,180,111,65,154,0,0,0,0,0,0,0,0,168
0,66,1,611,298953,6,15,54,584,2,64,16,11662,176,101,73,126,0,0,0,0,0,0,0,0,146
0,66,1,611,298953,6,15,54,584,2,64,26,11663,178,119,55,153,0,0,0,0,0,0,0,0,169
0,66,,611,298953,6,15,54,584,2,64,16,11664,177,120,0,0,0,0,0,0,0,0,0,0,150
0,66,1,611,298953,6,15,54,584,2,64,26,11665,176,111,62,117,0,0,0,0,0,0,0,0,136
0,66,1,611,298953,6,15,54,584,1,65,26,11666,168,87,122,0,0,0,0,0,0,0,0,0,138
0,66,,611,298953,6,15,54,584,2,64,26,11667,173,109,0,0,0,0,0,0,0,0,0,0,161
0,66,1,611,298953,6,15,54,584,1,65,16,11668,164,86,114,0,0,0,0,0,0,0,0,0,126
0,66,1,611,298953,6,15,54,584,1,65,16,11669,166,94,131,0,0,0,0,0,0,0,0,0,144
0,66,1,611,298953,6,15,54,584,1,65,26,11670,163,77,122,0,0,0,0,0,0,0,0,0,142
0,66,1,611,298953,6,15,54,584,1,65,16,11671,162,77,119,0,0,0,0,0,0,0,0,0,131
0,66,1,611,298953,6,15,54,584,1,65,16,11672,158,72,130,0,0,0,0,0,0,0,0,0,151
0,66,1,611,298953,6,15,54,584,1,65,16,11673,160,75,114,0,0,0,0,0,0,0,0,0,132
0,66,,611,298953,6,15,54,584,2,64,26,11674,170,89,0,0,0,0,0,0,0,0,0,0,134
0,66,1,611,298953,6,15,54,584,1,65,16,11675,162,79,89,0,0,0,0,0,0,0,0,0,107
0,66,1,611,298953,6,15,54,584,1,65,26,11676,160,76,117,0,0,0,0,0,0,0,0,0,136
